Archivo,Etiqueta_REAL,Prediccion_ESP32,Detalle_Completo
im01015.jpg,Desecho_140,Desecho_115: 0.0820 | Desecho_140: 0.9180 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0820
Desecho_140: 0.9180
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01017.jpg,Desecho_140,Desecho_115: 0.6367 | Desecho_140: 0.3633 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.6367
Desecho_140: 0.3633
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01019.jpg,Desecho_140,Desecho_115: 0.2422 | Desecho_140: 0.7578 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.2422
Desecho_140: 0.7578
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01021.jpg,Desecho_140,Desecho_115: 0.3945 | Desecho_140: 0.6055 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.3945
Desecho_140: 0.6055
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01023.jpg,Desecho_140,Desecho_115: 0.2969 | Desecho_140: 0.6992 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.2969
Desecho_140: 0.6992
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01025.jpg,Desecho_140,Desecho_115: 0.8633 | Desecho_140: 0.1367 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.8633
Desecho_140: 0.1367
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01027.jpg,Desecho_140,Desecho_115: 0.6055 | Desecho_140: 0.3945 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.6055
Desecho_140: 0.3945
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01029.jpg,Desecho_140,Desecho_115: 0.3633 | Desecho_140: 0.6367 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.3633
Desecho_140: 0.6367
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0103.jpg,Desecho_140,Desecho_115: 0.0937 | Desecho_140: 0.9063 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0937
Desecho_140: 0.9063
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01031.jpg,Desecho_140,Desecho_115: 0.3633 | Desecho_140: 0.6367 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.3633
Desecho_140: 0.6367
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01033.jpg,Desecho_140,Desecho_115: 0.5000 | Desecho_140: 0.5000 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.5000
Desecho_140: 0.5000
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01035.jpg,Desecho_140,Desecho_115: 0.2695 | Desecho_140: 0.7305 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.2695
Desecho_140: 0.7305
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01037.jpg,Desecho_140,Desecho_115: 0.4648 | Desecho_140: 0.5352 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.4648
Desecho_140: 0.5352
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01039.jpg,Desecho_140,Desecho_115: 0.3633 | Desecho_140: 0.6367 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.3633
Desecho_140: 0.6367
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01041.jpg,Desecho_140,Desecho_115: 0.1523 | Desecho_140: 0.8477 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.1523
Desecho_140: 0.8477
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01043.jpg,Desecho_140,Desecho_115: 0.0703 | Desecho_140: 0.9297 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0703
Desecho_140: 0.9297
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01045.jpg,Desecho_140,Desecho_115: 0.1523 | Desecho_140: 0.8477 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.1523
Desecho_140: 0.8477
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01047.jpg,Desecho_140,Desecho_115: 0.1719 | Desecho_140: 0.8281 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.1719
Desecho_140: 0.8281
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01049.jpg,Desecho_140,Desecho_115: 0.1719 | Desecho_140: 0.8281 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.1719
Desecho_140: 0.8281
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0105.jpg,Desecho_140,Desecho_115: 0.1953 | Desecho_140: 0.8047 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.1953
Desecho_140: 0.8047
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01051.jpg,Desecho_140,Desecho_115: 0.1055 | Desecho_140: 0.8945 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.1055
Desecho_140: 0.8945
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01053.jpg,Desecho_140,Desecho_115: 0.4648 | Desecho_140: 0.5352 | Desecho_165: 0.0000 | Desecho_200: 0.0039 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.4648
Desecho_140: 0.5352
Desecho_165: 0.0000
Desecho_200: 0.0039
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01055.jpg,Desecho_140,Desecho_115: 0.4297 | Desecho_140: 0.5703 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.4297
Desecho_140: 0.5703
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01057.jpg,Desecho_140,Desecho_115: 0.5000 | Desecho_140: 0.5000 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.5000
Desecho_140: 0.5000
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01059.jpg,Desecho_140,Desecho_115: 0.3633 | Desecho_140: 0.6367 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.3633
Desecho_140: 0.6367
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01061.jpg,Desecho_140,Desecho_115: 0.2969 | Desecho_140: 0.6992 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.2969
Desecho_140: 0.6992
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01063.jpg,Desecho_140,Desecho_115: 0.4648 | Desecho_140: 0.5352 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.4648
Desecho_140: 0.5352
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01065.jpg,Desecho_140,Desecho_115: 0.3281 | Desecho_140: 0.6719 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.3281
Desecho_140: 0.6719
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01067.jpg,Desecho_140,Desecho_115: 0.1719 | Desecho_140: 0.8281 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.1719
Desecho_140: 0.8281
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01069.jpg,Desecho_140,Desecho_115: 0.5000 | Desecho_140: 0.5000 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.5000
Desecho_140: 0.5000
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0107.jpg,Desecho_140,Desecho_115: 0.4297 | Desecho_140: 0.5703 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.4297
Desecho_140: 0.5703
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01071.jpg,Desecho_140,Desecho_115: 0.1523 | Desecho_140: 0.8477 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.1523
Desecho_140: 0.8477
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01073.jpg,Desecho_140,Desecho_115: 0.0547 | Desecho_140: 0.9453 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0547
Desecho_140: 0.9453
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01075.jpg,Desecho_140,Desecho_115: 0.3945 | Desecho_140: 0.6055 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.3945
Desecho_140: 0.6055
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01077.jpg,Desecho_140,Desecho_115: 0.2969 | Desecho_140: 0.6992 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.2969
Desecho_140: 0.6992
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01079.jpg,Desecho_140,Desecho_115: 0.2422 | Desecho_140: 0.7578 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.2422
Desecho_140: 0.7578
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01081.jpg,Desecho_140,Desecho_115: 0.2422 | Desecho_140: 0.7578 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.2422
Desecho_140: 0.7578
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01083.jpg,Desecho_140,Desecho_115: 0.5352 | Desecho_140: 0.4648 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.5352
Desecho_140: 0.4648
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01085.jpg,Desecho_140,Desecho_115: 0.5352 | Desecho_140: 0.4648 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.5352
Desecho_140: 0.4648
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01087.jpg,Desecho_140,Desecho_115: 0.2422 | Desecho_140: 0.7578 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.2422
Desecho_140: 0.7578
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01089.jpg,Desecho_140,Desecho_115: 0.0820 | Desecho_140: 0.9180 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0820
Desecho_140: 0.9180
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0109.jpg,Desecho_140,Desecho_115: 0.2187 | Desecho_140: 0.7812 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.2187
Desecho_140: 0.7812
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01091.jpg,Desecho_140,Desecho_115: 0.1719 | Desecho_140: 0.8281 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.1719
Desecho_140: 0.8281
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01093.jpg,Desecho_140,Desecho_115: 0.4297 | Desecho_140: 0.5703 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.4297
Desecho_140: 0.5703
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01095.jpg,Desecho_140,Desecho_115: 0.0937 | Desecho_140: 0.9063 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0937
Desecho_140: 0.9063
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01097.jpg,Desecho_140,Desecho_115: 0.0547 | Desecho_140: 0.9453 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0547
Desecho_140: 0.9453
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01099.jpg,Desecho_140,Desecho_115: 0.0547 | Desecho_140: 0.9453 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0547
Desecho_140: 0.9453
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im011.jpg,Desecho_140,Desecho_115: 0.3945 | Desecho_140: 0.6055 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.3945
Desecho_140: 0.6055
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01101.jpg,Desecho_140,Desecho_115: 0.2187 | Desecho_140: 0.7812 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.2187
Desecho_140: 0.7812
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01103.jpg,Desecho_140,Desecho_115: 0.3281 | Desecho_140: 0.6719 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.3281
Desecho_140: 0.6719
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01105.jpg,Desecho_140,Desecho_115: 0.1211 | Desecho_140: 0.8789 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.1211
Desecho_140: 0.8789
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01107.jpg,Desecho_140,Desecho_115: 0.0469 | Desecho_140: 0.9531 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0469
Desecho_140: 0.9531
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01109.jpg,Desecho_140,Desecho_115: 0.0625 | Desecho_140: 0.9375 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0625
Desecho_140: 0.9375
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0111.jpg,Desecho_140,Desecho_115: 0.3281 | Desecho_140: 0.6719 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.3281
Desecho_140: 0.6719
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01111.jpg,Desecho_140,Desecho_115: 0.1523 | Desecho_140: 0.8477 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.1523
Desecho_140: 0.8477
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01113.jpg,Desecho_140,Desecho_115: 0.0625 | Desecho_140: 0.9375 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0625
Desecho_140: 0.9375
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01115.jpg,Desecho_140,Desecho_115: 0.0937 | Desecho_140: 0.9063 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0937
Desecho_140: 0.9063
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01117.jpg,Desecho_140,Desecho_115: 0.0820 | Desecho_140: 0.9180 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0820
Desecho_140: 0.9180
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01119.jpg,Desecho_140,Desecho_115: 0.0937 | Desecho_140: 0.9063 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0937
Desecho_140: 0.9063
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01121.jpg,Desecho_140,Desecho_115: 0.2969 | Desecho_140: 0.6992 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.2969
Desecho_140: 0.6992
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01123.jpg,Desecho_140,Desecho_115: 0.1953 | Desecho_140: 0.8047 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.1953
Desecho_140: 0.8047
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01125.jpg,Desecho_140,Desecho_115: 0.5352 | Desecho_140: 0.4648 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.5352
Desecho_140: 0.4648
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01127.jpg,Desecho_140,Desecho_115: 0.4648 | Desecho_140: 0.5352 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.4648
Desecho_140: 0.5352
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01129.jpg,Desecho_140,Desecho_115: 0.0547 | Desecho_140: 0.9453 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0547
Desecho_140: 0.9453
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0113.jpg,Desecho_140,Desecho_115: 0.0703 | Desecho_140: 0.9297 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0703
Desecho_140: 0.9297
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01131.jpg,Desecho_140,Desecho_115: 0.0547 | Desecho_140: 0.9453 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0547
Desecho_140: 0.9453
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01133.jpg,Desecho_140,Desecho_115: 0.0469 | Desecho_140: 0.9531 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0469
Desecho_140: 0.9531
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01135.jpg,Desecho_140,Desecho_115: 0.0937 | Desecho_140: 0.9063 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0937
Desecho_140: 0.9063
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01137.jpg,Desecho_140,Desecho_115: 0.6367 | Desecho_140: 0.3633 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.6367
Desecho_140: 0.3633
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01139.jpg,Desecho_140,Desecho_115: 0.1211 | Desecho_140: 0.8789 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.1211
Desecho_140: 0.8789
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01141.jpg,Desecho_140,Desecho_115: 0.6055 | Desecho_140: 0.3945 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.6055
Desecho_140: 0.3945
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01143.jpg,Desecho_140,Desecho_115: 0.6992 | Desecho_140: 0.3008 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.6992
Desecho_140: 0.3008
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01145.jpg,Desecho_140,Desecho_115: 0.2422 | Desecho_140: 0.7578 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.2422
Desecho_140: 0.7578
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01147.jpg,Desecho_140,Desecho_115: 0.0703 | Desecho_140: 0.9297 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.0703
Desecho_140: 0.9297
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im01149.jpg,Desecho_140,Desecho_115: 0.3281 | Desecho_140: 0.6719 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.3281
Desecho_140: 0.6719
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
im0115.jpg,Desecho_140,Desecho_115: 0.3281 | Desecho_140: 0.6719 | Desecho_165: 0.0000 | Desecho_200: 0.0000 | Desecho_75: 0.0000 | Desecho_95: 0.0000 | ,"Desecho_115: 0.3281
Desecho_140: 0.6719
Desecho_165: 0.0000
Desecho_200: 0.0000
Desecho_75: 0.0000
Desecho_95: 0.0000
"
